month,year,Title
aug,2015,Embedded Software Engineer
aug,2015,Embedded Linux BSP Engineer
aug,2015,Senior Android Developer
aug,2015,iOS Developer
aug,2015,Senior iOS Developer
aug,2015,Senior Android Developer
aug,2015,Android Developer
aug,2015,Junior Software Developer
aug,2015,Strategic Management Consultant
aug,2015,Junior Software Developer
aug,2015,HR Assistant
aug,2015,Senior iOS Developer
aug,2015,Driver
aug,2015,HR Manager
aug,2015,Analist
aug,2015,Sales and Marketing Manager
aug,2015,Project Coordinator
aug,2015,"Leading Specialist on Cooperation with Functions (Technology and
IT)"
aug,2015,Front End Developer
aug,2015,Accountant
aug,2015,Business Planning Specialist
aug,2015,Customs Clearance Specialist
aug,2015,Senior Web Developer
aug,2015,ASP.NET Developer
aug,2015,Senior Software Backend Developer
aug,2015,Expert in Django-based Web Development
aug,2015,"Leading Specialist, Legal Department"
aug,2015,Parts and Service Sales Representative (PSSR)
aug,2015,Logistics Department Manager
aug,2015,"Marketing Specialist, Strategy and Business Development
Department"
aug,2015,"Leading Specialist, Legal Department"
aug,2015,Head of Sales Department
aug,2015,Receptionist/ Administrative Assistant
aug,2015,Business Developer of Advertising Products
aug,2015,Pricing and Merchandising Specialist
aug,2015,Electrician
aug,2015,International Sales Manager
aug,2015,Senior Java Developer
aug,2015,ASP.NET Software Developer
aug,2015,QA Intern/ Contractor
aug,2015,Contractor/ Intern
aug,2015,"Senior Software Engineer, Deep Submicron Department"
aug,2015,"Software Engineer, Design to Silicon Division"
aug,2015,"Senior Technical Marketing Engineer, Design to Silicon Division"
aug,2015,Mobile Application Manager
aug,2015,Chief Accountant
aug,2015,Head of Internal Audit
aug,2015,Chemist/ Analyst
aug,2015,Retention and Loyalty Consultant
aug,2015,Claim Settlement Specialist/ Lawyer
aug,2015,"Head of Anti-Money Laundering and Terrorism Financing Prevention
Division"
aug,2015,Sales Director
aug,2015,"Lawyer, Administrative Legal and Litigation Practice Unit, Legal
Service"
aug,2015,Accounting Specialist
aug,2015,Quality Assurance and Testing Specialist
aug,2015,Assistant to Director
aug,2015,Senior Java Developer
aug,2015,Air Ticket Sales Manager
aug,2015,"Short-term Local Consultant on Penitentiary Healthcare in Armenia
(Lot 1)"
aug,2015,"Short-term Local Consultant on Penitentiary Healthcare in Armenia
(Lot 3)"
aug,2015,Chief Accountant
aug,2015,"Short-term Local Consultant on Penitentiary Healthcare in Armenia
(Lot 2)"
aug,2015,Event Sales Coordinator
aug,2015,Phone Sales Manager
aug,2015,Farmer-to-Farmer Program Coordinator
aug,2015,Phone Sales Manager
aug,2015,Mobile Application Manager
aug,2015,English Language Courses
aug,2015,Card Project Manager
aug,2015,Billing Specialist
aug,2015,General Manager
aug,2015,"Retail Sales Coordinator, Branch Network Sales Support Division"
aug,2015,Junior Fraud and Revenue Assurance Analyst
aug,2015,Web Shop Coordinator
aug,2015,Sales Manager
aug,2015,"Senior Specialist, Consumer Loans Department"
sep,2015,Deputy Chief Accountant
sep,2015,Senior Android Developer
sep,2015,IT Specialist
sep,2015,Engineer
sep,2015,National Communication Specialist
sep,2015,Import/ Export Manager
sep,2015,.NET Developer
sep,2015,Web Developer
sep,2015,Lawyer
sep,2015,Head of Corporate Sales Department
sep,2015,QA Team Lead
sep,2015,Logistician
sep,2015,Senior Accountant
sep,2015,Director of Engineering
sep,2015,Marketing Specialist
sep,2015,QA Engineer
sep,2015,"Pricing and
Merchandising Specialist (Changes have been made in the field of
Required Qualifications."
sep,2015,Internal Auditor
sep,2015,Agricultural Specialist/ Planner
sep,2015,Analyst
sep,2015,Mid-Level PHP Developer
sep,2015,Senior PHP Developer
sep,2015,Customer Service Representative
sep,2015,Marketing and Recruitment Specialist
sep,2015,Social Media Marketing (SMM) Specialist
sep,2015,Accountant
sep,2015,"Cashier, Financial Department"
sep,2015,Network Engineer
sep,2015,"Specialist in Bankruptcy and Criminal Cases, Legal Department"
sep,2015,Accountant
sep,2015,Finance Specialist
sep,2015,Lawyer
sep,2015,Office Manager/ Administrative Assistant
sep,2015,Registration Coordinator in Stepanakert
sep,2015,English Language Tutor
sep,2015,Newswriter
sep,2015,Senior Network Engineer
sep,2015,Waiter/ Waitress
sep,2015,Child and Family Support Program Manager
sep,2015,QA Engineer
sep,2015,"Short-term Local Consultancy Services on Penitentiary Healthcare
in Armenia (Lot 1)"
sep,2015,Restaurant Manager
sep,2015,"Short-term Local Consultancy Services on Penitentiary Healthcare
in Armenia (Lot 1)"
sep,2015,Accounting Assistant
sep,2015,Integrated Circuit (IC) Design Training
sep,2015,"Short-term Local Consultancy Services on Penitentiary Healthcare
in Armenia (Lot 1)"
sep,2015,English Language Instructor
sep,2015,"Short-term Local Consultancy Services on Penitentiary Healthcare
in Armenia (Lot 3)"
sep,2015,Restaurant Manager
sep,2015,Medical Representative
sep,2015,Project Specialist
sep,2015,Finance and Operations Manager
sep,2015,Project Startup Specialist
sep,2015,Confectioner
sep,2015,Project Manager
sep,2015,Application Support Specialist
sep,2015,Spare Parts' Warehouse Keeper
sep,2015,Syunik Marz Development Manager
sep,2015,Administrative Assistant
sep,2015,Reporting Analyst
sep,2015,Programme Policy Officer
sep,2015,Learning Coach in Stepanakert
sep,2015,Senior Backend Engineer
sep,2015,Sales Consultant
sep,2015,Chief Accountant
sep,2015,Senior QA Engineer
sep,2015,Theatre Producer
sep,2015,Financial Investment Preparation Course
sep,2015,Branch Manager
sep,2015,Freight Forwarding Coordinator
sep,2015,Procurement and Logistics Specialist
sep,2015,UX Specialist
sep,2015,Senior Specialist on Economic Security
sep,2015,Learning Coach
sep,2015,Brand Manager
sep,2015,"Deputy  Head of Regional Safety and Security Division (Central
and Southern Regions)"
sep,2015,Member of Internal Audit/ Lead Auditor
sep,2015,Personal/ Administrative Assistant
sep,2015,Executive Assistant
sep,2015,Cooperative Development Facilitator
sep,2015,Senior iOS Developer
sep,2015,Copywriter
sep,2015,Support Specialist
sep,2015,Accountant
sep,2015,Restaurant Manager
sep,2015,Marketing Specialist
sep,2015,Monitoring and Evaluation Specialist
sep,2015,HR Manager
sep,2015,Head Gardener
sep,2015,Communications Specialist
sep,2015,Merchandiser
sep,2015,Tourism Specialist
sep,2015,Electronics Engineer
sep,2015,Personal/ Administrative Assistant
sep,2015,Help Desk Operator
sep,2015,Human Resources Assistant
sep,2015,IT Support Specialist
sep,2015,Information Security Leading Specialist
sep,2015,Senior Front-End Developer
sep,2015,Senior Web Developer
sep,2015,English Language Courses
sep,2015,"Short-Term Consultant on Legislation in the Field of Local
Self-Government"
sep,2015,Java Developer
sep,2015,iOS Developer
sep,2015,Lawyer
sep,2015,IT Administrator for Linux
sep,2015,IT Security Administrator
sep,2015,Procurement Specialist
sep,2015,Expert for Strategic and Operational Planning
sep,2015,"Leading  Marketing  Specialist on Hi-Tech Products,
Inter-Operator Business and Convergent Solutions"
sep,2015,Web Developer
sep,2015,Procurement Specialist
sep,2015,Contract Management Specialist
sep,2015,Chief Financial Officer (CFO)
sep,2015,Translator
sep,2015,SME Loan Officer in Stepanakert Branch
sep,2015,Head of Information Security Division
sep,2015,Head of Internal Audit Department
sep,2015,Broadcasting Service Coordinator
sep,2015,Auditor
sep,2015,Head of Lending Operations Control Department
sep,2015,Chief Engineer
sep,2015,Frontend Development Team Lead
sep,2015,Office Administrator
sep,2015,Marketing Department Leading Specialist
sep,2015,Consultant
sep,2015,Network Engineer
sep,2015,Experienced Audit Consultant
sep,2015,Audit Consultant
sep,2015,Branch Cashier/ Operator
sep,2015,Java Developer
sep,2015,Android Developer
sep,2015,iOS Developer
sep,2015,Java Software Development Training
sep,2015,Project Manager
sep,2015,Java Software Development Training
sep,2015,Digital Marketing Expert
sep,2015,Accountant
sep,2015,Issuing Editor
sep,2015,Medical Representative
sep,2015,Sales Representative
sep,2015,Underground Production Geologist
sep,2015,Internal Compliance and Risk Evaluation Specialist
sep,2015,MS SharePoint Developer
sep,2015,Senior Java Developer
sep,2015,Monitoring and Evaluation Specialist
sep,2015,Software QA Engineer
sep,2015,HR Manager
sep,2015,Senior Java Developer
sep,2015,Customer Service Representative
sep,2015,QA Specialist
sep,2015,Showroom Manager
sep,2015,Software Developer
sep,2015,Sales Representative
sep,2015,"Leading Specialist, Legal Department"
sep,2015,IT Manager
sep,2015,Office Manager
sep,2015,Distributed Systems and Network Support Specialist
sep,2015,"Physical Security, Health and Safety Specialist"
sep,2015,Senior System Administrator
sep,2015,System/ Desktop Administrator
sep,2015,Client Side Web Developer
sep,2015,Export Manager
sep,2015,Customer Service and Retention Unit Manager
sep,2015,"Consultant to Develop Armenian Caritas Disability Policy and
Guidelines"
sep,2015,Masis Branch Manager
sep,2015,Java Developer
sep,2015,Embedded Linux BSP Engineer
sep,2015,Embedded Software Engineer
sep,2015,Junior Fraud and Revenue Assurance Analyst
sep,2015,Armenian Bread Bakery Technologist
sep,2015,Logistics Manager
oct,2015,".NET
Develope"
oct,2015,Engineer
oct,2015,Call Center Supervisor
oct,2015,Senior .NET Developer
oct,2015,"Senior Specialist, Dean Office"
oct,2015,Senior .NET Developer
oct,2015,Chief Cook
oct,2015,Full Stack Developer
oct,2015,Driver
oct,2015,iOS Developer
oct,2015,Recruitment Specialist
oct,2015,Capability Development Specialist
oct,2015,iOS Developer
oct,2015,"Technical Program Coordinator for the Armenia National Disaster
Risk Management Program"
oct,2015,Head of Call Center
oct,2015,Programmer
oct,2015,Medical Representative
oct,2015,English Language Courses
oct,2015,Logistic and Inventory Control Specialist
oct,2015,Urban Development Specialist
oct,2015,Front-End Developer
oct,2015,Internal Monitoring Department Specialist
oct,2015,National Short-term Consultant/ Specialist on Developing Audiovisual Materials for Drafting e-course on Critical Thinking
oct,2015,National Short-term Consultant/ Educational Technologist for Drafting e-course on Critical Thinking
oct,2015,National Short-term Consultant/ Lawyer for Drafting e-course on Critical Thinking
oct,2015,National Short-term Consultant/ Editor for Drafting e-course on Critical Thinking
oct,2015,National Short-term Consultant/ Instructional Designer for Drafting e-course on Critical Thinking
oct,2015,Logistic and Inventory Control Specialist
oct,2015,National Short-term Consultant for Drafting e-course on Critical Thinking
oct,2015,Project Assistant
oct,2015,General Services Assistant/ Driver
oct,2015,Server Specialist
oct,2015,Software Development and Testing Senior Specialist
oct,2015,Tax Intern
oct,2015,Digital Marketing Specialist
oct,2015,Housing Finance Manager
oct,2015,HR Manager
oct,2015,Procurement Specialist
oct,2015,IT Marketing Specialist
oct,2015,Senior Java Developer
oct,2015,Content Manager
oct,2015,Back-End PHP Developer
oct,2015,Translator
oct,2015,Manager of Distance and E-Learning
oct,2015,Head of Internal Audit Department
oct,2015,Editor
oct,2015,Local Expert/ Technical Task Leader (ETTL)
oct,2015,Hardware Engineer
oct,2015,Chief Accountant
oct,2015,Senior Web Developer
oct,2015,Gegharkunik Marz Child Protection and Education Coordinator
oct,2015,Strategic Management Consultant
oct,2015,Chief Editor (Russian Language)
oct,2015,iOS Developer
oct,2015,"Logistics
Manager (Changes have been done in REMUNERATION/ SALARY"
oct,2015,Senior Android Developer
oct,2015,Psychologist
oct,2015,Speech Therapist
oct,2015,Marketing Specialist
oct,2015,Customer Care Representative
oct,2015,Transport/ Logistics Specialist
oct,2015,Mathematics Teacher
oct,2015,"Help Desk Administrator, Information and Communication
Technologies Department, Software Installation and Maintenance Division"
oct,2015,Sales Manager
oct,2015,Mall Store Manager
oct,2015,Outsourcing Accountant
oct,2015,Commercial Director of Syunik Animal Market
oct,2015,Technical Support Center Engineer
oct,2015,Market Development Manager
oct,2015,Junior PHP Developer
oct,2015,Procurement and Contracts Monitoring Senior Specialist
oct,2015,Project Manager
oct,2015,Social Media Marketing Specialist
oct,2015,"4th Regional Human Resources Conference: HRM and Personal
Progress


EVENT TYPE:  Conference"
oct,2015,"Professional Fellows Program (PFP) Alumni Presentation


EVENT TYPE:  Professional Fellows Program (PFP) Alumni Presentation"
oct,2015,MS Dynamics NAV Developer
oct,2015,MS Dynamics AX Developer
oct,2015,Sevan Regional Unit Manager
oct,2015,"Outsource2Armenia Summit


EVENT TYPE:  Summit (meeting)"
oct,2015,Service Field Engineer
oct,2015,Sales Representative
oct,2015,WordPress Developer
oct,2015,Parts Manager
oct,2015,Engineer
oct,2015,"Intern in Management Consulting/ Risk Consulting, Advisory"
oct,2015,Senior Accountant
oct,2015,Technical Support Engineer
oct,2015,Senior Software Testing Engineer
oct,2015,Java Developer
oct,2015,Development Assistant
oct,2015,Moderator
oct,2015,Dairy Operations Manager  for High Value Cheese Production
oct,2015,Telecommunications IT Specialist
oct,2015,Senior Backend Engineer
oct,2015,Web Developer
oct,2015,Finance Manager
oct,2015,IT Assistant
oct,2015,HR Manager
oct,2015,"Market
Development Manager (Changes in REMUNERATION/ SALARY."
oct,2015,Senior Lawyer
oct,2015,English Language Courses
oct,2015,Administrative Assistant
oct,2015,Contracts Coordinator
oct,2015,Corporate Secretary/ Corporate Governance Expert
oct,2015,Tax Manager
oct,2015,"IT Administrator, IT and Automation Department, IT Administration
Division"
oct,2015,"Database Administrator, IT and Automation Department, IT
Administration Division"
oct,2015,Business Analyst
oct,2015,Assistant to Director
oct,2015,Senior Programmer
oct,2015,Brand Manager
oct,2015,Communications Co-ordinator
oct,2015,Evaluation Specialist
oct,2015,IT Security Specialist
oct,2015,Contractor/ Intern
oct,2015,QA Intern/ Contractor
oct,2015,"Senior Technical Marketing Engineer, Design to Silicon Division"
oct,2015,Software Developer
oct,2015,Specialist for Web Page Content Management
oct,2015,Head of Programming Division
oct,2015,System Architect
oct,2015,Senior Android Developer
oct,2015,Senior Legal Consultant
oct,2015,Content Manager
oct,2015,Web Developer
oct,2015,Senior Auditor
oct,2015,"Tax Intern
(The application deadline has been extended. In the Application
Procedures field, the link address has been changed."
oct,2015,Chief Financial Officer
oct,2015,Multimedia Journalist
oct,2015,Learning Coach in Gyumri
oct,2015,IT Specialist
oct,2015,Roaming Specialist
oct,2015,Program Developer for a Command Line Softphone
oct,2015,Database Administrator/ Programmer
oct,2015,Medical Representative
oct,2015,Senior Java Developer
oct,2015,Lawyer
oct,2015,HR Manager
oct,2015,Learning Coach in Stepanakert
oct,2015,Jewellery Designer
oct,2015,Cashier
oct,2015,Cashier
oct,2015,Quality Coordinator
oct,2015,.NET Developer
oct,2015,Customer Support Manager
oct,2015,Senior Android Developer
oct,2015,Intern
oct,2015,International Logistic Specialist
oct,2015,Assistant to the Building Systems Engineer
oct,2015,"Tchambarak ADP Early Childhood Development and Child Protection
and Education Officer"
oct,2015,Senior Web Developer
oct,2015,Communication Coordinator
oct,2015,Analyst
oct,2015,Accounting Assistant
oct,2015,International Relations and Logistics Specialist
oct,2015,Receptionist/ Administrative Assistant
oct,2015,Journalist
oct,2015,"Senior Marketing Specialist, Development Department"
oct,2015,Project Manager for Caring for Equality Project
oct,2015,Project Coordinator for Caring for Equality Project
oct,2015,Electrician
oct,2015,SQA Engineer/ Intern
oct,2015,Chief Accountant
oct,2015,Physician in Intensive Care Unit/ Intensivist
oct,2015,Social Economist
oct,2015,Database Developer
oct,2015,CRM Business Analyst
oct,2015,Assistant to Creative Director
oct,2015,English Program Coordinator
oct,2015,Sales Consultant
oct,2015,Software Development Team Manager
nov,2015,Executive Assistant
nov,2015,Sales Consultant
nov,2015,Managing a Consulting Business
nov,2015,"AUA Graduate Programs Open House


EVENT TYPE:  Open House"
nov,2015,Switching Senior Engineer
nov,2015,Craft Brewery and Restaurant Manager
nov,2015,HR Manager
nov,2015,Branch Manager
nov,2015,Accountant/ Cashier
nov,2015,Salesperson
nov,2015,Marketing Expert
nov,2015,Grant Researcher/ Coordinator
nov,2015,Econometrics and Data Specialist
nov,2015,Digital Marketing Specialist
nov,2015,Junior Digital Marketing Specialist
nov,2015,ASP.NET Developer
nov,2015,PHP Developer
nov,2015,C++ Engineer
nov,2015,Web Engineer
nov,2015,Network Administrator/ Technical Support Specialist
nov,2015,English Language Courses
nov,2015,Senior Quality Assurance Analyst
nov,2015,Product Support Manager
nov,2015,Branch Manager
nov,2015,Business Client Advisor
nov,2015,Loan Recovery Officer
nov,2015,Branch Finance Manager
nov,2015,Accounting and Control Analyst
nov,2015,Fraud Officer
nov,2015,Physical Security Officer
nov,2015,Junior Data Analysis and Reporting Engineer
nov,2015,Executive Assistant
nov,2015,Hostess
nov,2015,Cashier
nov,2015,Administrator
nov,2015,Senior .NET Developer
nov,2015,Finance Assistant/ Intern
nov,2015,Branch Manager
nov,2015,Front-End Developer
nov,2015,Android Developer
nov,2015,iOS Developer
nov,2015,Coordinator/ Leading Specialist on Development of Agro Lending
nov,2015,Contract Management Specialist
nov,2015,Procurement Specialist
nov,2015,"Design Monitoring and Evaluation (DME) Officer for ""Caring for
Equality"" Project"
nov,2015,Construction and Implementation Project Manager
nov,2015,Chief Operating Officer
nov,2015,Tourism Project Manager
nov,2015,Marketing Manager
nov,2015,Volunteering Coordinator
nov,2015,Chief Operating Officer
nov,2015,Marketing Manager
nov,2015,Construction and Implementation Project Manager
nov,2015,Tourism Project Manager
nov,2015,Marketing Coordinator
nov,2015,Head of Resource Mobilization Department
nov,2015,Sales Team Leader
nov,2015,"Leading Marketing Specialist on Hi-Tech Products, Inter-Operator
Business and Convergent Solutions"
nov,2015,Procurement Specialist
nov,2015,SME Loan Officer in Vanadzor Branch
nov,2015,"Corporate Sales Manager for ""Sixt Armenia"""
nov,2015,Methodology Specialist of Non-Traditional Postal Services
nov,2015,"Project Assistant for ""Economic Integration of Syrian Refugees"""
nov,2015,"Project Expert for ""Economic Integration of Syrian Refugees"""
nov,2015,Finance Controller
nov,2015,Finance Controller
nov,2015,Senior Financial Analyst
nov,2015,"Chief Specialist, Legal Department"
nov,2015,Teller for Zvartnots Branch
nov,2015,Senior Accountant
nov,2015,Branch Representative
nov,2015,Assistant to Accountant
nov,2015,Senior Accountant
nov,2015,Restaurant Manager
nov,2015,Front-End Developer
nov,2015,Senior Backend Engineer
nov,2015,Waiter/ Waitress
nov,2015,Engagement Specialist
nov,2015,Senior Java Developer
nov,2015,Team Assistant
nov,2015,Fundraising and Partnership Officer
nov,2015,Sales Manager
nov,2015,Technical Expert
nov,2015,Database Administrator
nov,2015,Market Development Manager
nov,2015,Shop Assistant
nov,2015,Project Officer
nov,2015,Department Manager
nov,2015,"Branch Manager, Retail Banking Department"
nov,2015,Recruitment Specialist
nov,2015,Programmer
nov,2015,Training and Development Specialist
nov,2015,Accounting Training Specialist
nov,2015,Economist
nov,2015,Corporate Support Officer
nov,2015,Senior Project Officer
nov,2015,"High School Specialist/ Engineer of the Subcomponent ""Enrichment
of the Upper Secondary Schools"""
nov,2015,Grant Specialist for Competitive Innovation Fund (CIF)
nov,2015,"Head of the Subcomponent 1.2 ""Enrichment of the Upper Secondary
Schools"""
nov,2015,ICT Specialist
nov,2015,IT Specialist/ Engineer
nov,2015,Quality Control Manager
nov,2015,Administrator
nov,2015,Senior Android Developer
nov,2015,Android Developer
nov,2015,Senior iOS Developer
nov,2015,Yerevan Area Program Early Childhood Development Officer
nov,2015,Mid-Level iOS Developer
nov,2015,Senior System Administrator
nov,2015,Senior Java Developer
nov,2015,Head of IT Department
nov,2015,Credit Specialist
nov,2015,Manager for Masis Branch
nov,2015,Yerevan Area Program Administrative Assistant
nov,2015,English Language Courses
nov,2015,Branch Manager in Stepanakert
nov,2015,Incoming Tour Manager
nov,2015,Environmental and Social Specialist
nov,2015,Lawyer
nov,2015,Senior Android Developer
nov,2015,iOS Developer
nov,2015,Lawyer
nov,2015,Newswriter
nov,2015,Talin Branch Manager
nov,2015,Assistant to Director
nov,2015,Service Administrator in Abovyan Branch
nov,2015,Roaming Specialist
nov,2015,iOS Developer
nov,2015,Service Platforms Operations Senior Engineer
nov,2015,Loan Administrator
nov,2015,Quality Control Supervisor
nov,2015,Accounting Assistant
nov,2015,Web Developer
nov,2015,Senior Android Developer
nov,2015,Sales Specialist
nov,2015,Junior C++ Developer
nov,2015,"Field Operations Manager for Dried Fruit, Vegetable and Herbs"
nov,2015,Sociologist
nov,2015,Store Manager
nov,2015,Programmer for Technological Process of Automated Control System
nov,2015,Sub-Investigator
nov,2015,Database Administrator
nov,2015,Client Side Web Developer
nov,2015,Programme and Finance Assistant
nov,2015,AngularJS Developer
nov,2015,Node.js Developer
nov,2015,HIV/ AIDS Program Monitoring and Evaluation Specialist
nov,2015,HR Manager
nov,2015,UI Designer
nov,2015,Senior Flash Developer
nov,2015,Senior JavaScript Developer
nov,2015,HIV/ AIDS Program Coordinator
nov,2015,Customer Service Representative
nov,2015,Social Media Specialist
nov,2015,Administrative Assistant
nov,2015,Senior Android Developer
nov,2015,Java Developer
nov,2015,Senior Web  Developer
nov,2015,Project Manager
nov,2015,Software Developer
nov,2015,Financial Analyst
nov,2015,Receptionist/ Administrative Assistant
nov,2015,Accountant
nov,2015,Executive Assistant
nov,2015,Senior Java Developer
nov,2015,Senior Test Automation Engineer
nov,2015,Learning Coach in Dilijan
nov,2015,Communications Coordinator
dec,2015,Operator
dec,2015,Logistics Specialist
dec,2015,Manager of Foreign Relations and Customer Involvement Department
dec,2015,1C Developer
dec,2015,Mid-Level Mobile Developer
dec,2015,Place and Route Technical Marketing Engineer
dec,2015,Contractor/ Intern
dec,2015,QA Intern/ Contractor
dec,2015,"Senior Technical Marketing Engineer, Design to Silicon Division"
dec,2015,Software Engineer
dec,2015,IP Network Engineer
dec,2015,Senior System Engineer
dec,2015,Application Support Specialist
dec,2015,Director of Grants and Fundraising Department
dec,2015,Sales Consultant
dec,2015,IT Audit Manager
dec,2015,Expert on Analysis and Business Planning
dec,2015,Quality Assurance Auditor
dec,2015,"Investment Specialist, Investment Services Unit"
dec,2015,Accounting Assistant
dec,2015,English Language Courses
dec,2015,Receptionist/ Administrative Assistant
dec,2015,Medical Representative
dec,2015,.NET Developer
dec,2015,Customer Care Specialist
dec,2015,Alaverdi Area Development Program Sponsorship Assistant
dec,2015,Lori Marz Child Protection and Education Coordinator
dec,2015,Front Office Manager
dec,2015,Chief Engineer
dec,2015,Food and Drink Manager
dec,2015,Director of Sales
dec,2015,Executive Chef
dec,2015,Financial Controller
dec,2015,Salesperson
dec,2015,Lawyer
dec,2015,Security Manager
dec,2015,Audit Assistant
dec,2015,House Keeping Manager
dec,2015,Pre-Service Training Language and Cultural Facilitator
dec,2015,Tax Manager
dec,2015,Product Support Manager
dec,2015,Receptionist/ Administrative Assistant
dec,2015,Database Administrator
dec,2015,Marketing Coordinator
dec,2015,Accountant
dec,2015,"Client Relationship Manager, Corporate Customers Service
Department"
dec,2015,IT Project Manager
dec,2015,Kapan ADP Economic Development Officer
dec,2015,C++ Engineer
dec,2015,Senior Quality Assurance Analyst
dec,2015,Finance Manager
dec,2015,Policy Coordinator
dec,2015,Web Developer
dec,2015,SPA Manager
dec,2015,External Evaluator/ Consultant
dec,2015,Java Software Developer
dec,2015,CCM Secretariat Administrative Assistant
dec,2015,Office Manager
dec,2015,Project Manager
dec,2015,Country Coordinator
dec,2015,Sales Consultant
dec,2015,Advocacy Specialist
dec,2015,Stockman
dec,2015,Software Development Team Lead
dec,2015,Chief Accountant/ Tax Manager
dec,2015,Senior .NET Developer
dec,2015,IT Auditor
dec,2015,Auditor
dec,2015,Web Designer
dec,2015,Shirak Marz Economic Development Coordinator
dec,2015,Amasia ADP Early Childhood Development Officer
dec,2015,Service Center Officer
dec,2015,Senior Presales Engineer
dec,2015,Android Developer
dec,2015,iOS Developer
dec,2015,Business Analytics Specialist
dec,2015,Medical Representative
dec,2015,Biling Specialist
dec,2015,Project Assistant
dec,2015,Driver
dec,2015,QA Specialist
dec,2015,iOS Developer
dec,2015,Import Manager
dec,2015,Accountant
dec,2015,Office Manager/ Translator
dec,2015,Senior Auditor
dec,2015,Database Developer
dec,2015,Health and Safety Engineer
dec,2015,"Cleaner for ""Economic Integration of Syrian Refugees"""
dec,2015,"Driver/ Caretaker for ""Economic Integration of Syrian Refugees"""
dec,2015,Mid-Level Android Developer
dec,2015,Software Engineer
dec,2015,"CRM Group Manager, Development Department, Client Relationship
Management Unit"
dec,2015,Air Tickets Booking Agent
dec,2015,Senior Android Developer
dec,2015,Project Manager
dec,2015,HR Specialist
dec,2015,Gender and Youth Expert
dec,2015,English Language Courses
dec,2015,Lead QA Automation Engineer
dec,2015,Software Engineer in Test
dec,2015,Quality Control Supervisor
dec,2015,"Forest Expert  for ""Integrated Biodiversity Management in the
South Caucasus"""
dec,2015,Senior PHP Developer
dec,2015,Internship in the GIZ Local Governance Programme in Armenia
dec,2015,Veterinary/ Animal Breeding Specialist
dec,2015,Public Affairs and Communications Specialist
dec,2015,"Chief of Party for Advanced Rural Development Initiative Program
(ARDI)"
dec,2015,Head of Programming Division
dec,2015,Web Developer
dec,2015,Compliance and Assessment Coordinator
dec,2015,Kotayk Regional Unit Manager
dec,2015,General Manager
dec,2015,Graphic Designer
dec,2015,Marketing Coordinator
dec,2015,Digital Marketing Specialist
dec,2015,Head of Resource Mobilization Department
dec,2015,Senior Web Developer
dec,2015,Back-End PHP Developer
dec,2015,Front-End Developer
dec,2015,Senior Web Developer
dec,2015,HR Manager
dec,2015,QA Engineer
dec,2015,Receptionist/ Administrative Assistant
dec,2015,"Java, Grails/ Groovie Developer"
dec,2015,Senior Java Software Engineer
dec,2015,CAD Librarian (Printed Circuit Board Design)
dec,2015,Intern ( Coop Tech): Precision Analog HW Design
dec,2015,Senior Financial Specialist
dec,2015,Business Consultant
dec,2015,National Expert on Socio-Demographic Statistics
dec,2015,Project Assistant
dec,2015,Hardware Engineer
dec,2015,Auditor
dec,2015,Senior Auditor
dec,2015,Construction Site Manager
dec,2015,Electrical Engineer
dec,2015,Project Assistant
dec,2015,Public Relations Specialist
dec,2015,Junior Mobile Visual UI/ UX Designer
dec,2015,JavaScript Professional
dec,2015,"Leading Specialist/ Accountant of Financial and Administrative
Management Department"
dec,2015,Java Developer
dec,2015,C/ C++ Developer
dec,2015,.NET Developer
dec,2015,Recruitment Specialist
dec,2015,Capability Development Specialist
dec,2015,Deputy Director
dec,2015,Senior Creative UX/ UI Designer
dec,2015,Category Development Manager
dec,2015,Operational Marketing Manager
dec,2015,Head of Online Sales Department
dec,2015,Lawyer in Legal Department
